"id","state_id:id","code","street","street_type","district","city_id:id"
cep_77020572,"br_to","77020572","208 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020134,"br_to","77020134","110 Sul Alameda 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021044,"br_to","77021044","306 Sul Alameda 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021034,"br_to","77021034","306 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021032,"br_to","77021032","306 Sul Avenida NS 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020574,"br_to","77020574","208 Sul Alameda 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020578,"br_to","77020578","208 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021028,"br_to","77021028","306 Sul Avenida NS 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021623,"br_to","77021623","402 Sul Avenida LO 11","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020602,"br_to","77020602","210 Sul Avenida LO 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020582,"br_to","77020582","210 Sul Avenida NS 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020600,"br_to","77020600","210 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020586,"br_to","77020586","210 Sul Alameda 11","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020588,"br_to","77020588","210 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020590,"br_to","77020590","210 Sul Alameda 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020592,"br_to","77020592","210 Sul Alameda 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020593,"br_to","77020593","210 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020594,"br_to","77020594","210 Sul Alameda 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020596,"br_to","77020596","210 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021040,"br_to","77021040","306 Sul Alameda 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020580,"br_to","77020580","210 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021030,"br_to","77021030","306 Sul Avenida LO 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020142,"br_to","77020142","110 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020468,"br_to","77020468","204 Sul Alameda 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020470,"br_to","77020470","204 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020472,"br_to","77020472","204 Sul Alameda 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020474,"br_to","77020474","204 Sul Alameda 14","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020476,"br_to","77020476","204 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020478,"br_to","77020478","204 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020562,"br_to","77020562","208 Sul Alameda 14","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020456,"br_to","77020456","202 Sul Avenida LO 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020132,"br_to","77020132","110 Sul Alameda 11","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020136,"br_to","77020136","110 Sul Alameda 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020154,"br_to","77020154","110 Sul Alameda 19","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020140,"br_to","77020140","110 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020458,"br_to","77020458","202 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020146,"br_to","77020146","110 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020172,"br_to","77020172","112 Sul Rua SR 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020162,"br_to","77020162","112 Sul Avenida Juscelino Kubitschek","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020160,"br_to","77020160","110 Sul Alameda 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020152,"br_to","77020152","110 Sul Alameda 17","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021026,"br_to","77021026","306 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019066,"br_to","77019066","1103 Sul Alameda 21","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020484,"br_to","77020484","204 Sul Avenida NS 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020156,"br_to","77020156","110 Sul Alameda 21","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020158,"br_to","77020158","110 Sul Alameda 23","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020159,"br_to","77020159","110 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020138,"br_to","77020138","110 Sul Alameda 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021072,"br_to","77021072","308 Sul Alameda 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021048,"br_to","77021048","306 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021050,"br_to","77021050","306 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021052,"br_to","77021052","308 Sul Avenida NS 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021078,"br_to","77021078","308 Sul Alameda 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021055,"br_to","77021055","308 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021038,"br_to","77021038","306 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021058,"br_to","77021058","308 Sul Alameda 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021060,"br_to","77021060","308 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021062,"br_to","77021062","308 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021064,"br_to","77021064","308 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021066,"br_to","77021066","308 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020466,"br_to","77020466","204 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021070,"br_to","77021070","308 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020168,"br_to","77020168","112 Sul Avenida NS 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021054,"br_to","77021054","308 Sul Avenida LO 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020464,"br_to","77020464","204 Sul Avenida LO 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020482,"br_to","77020482","204 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020174,"br_to","77020174","112 Sul Rua SR 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020176,"br_to","77020176","112 Sul Rua SR 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020178,"br_to","77020178","112 Sul Rua SR 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020450,"br_to","77020450","202 Sul Avenida Joaquim Teotônio Segurado","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020452,"br_to","77020452","202 Sul Rua NS B","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020454,"br_to","77020454","202 Sul Avenida NS 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020170,"br_to","77020170","112 Sul Rua SR 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021046,"br_to","77021046","306 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021068,"br_to","77021068","308 Sul Alameda 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019048,"br_to","77019048","1103 Sul Alameda 34","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019106,"br_to","77019106","1105 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77006196,"br_to","77006196","112 Norte Alameda 20","Quadra","Plano Diretor Norte","l10n_br_data_base.city_443"
cep_77019088,"br_to","77019088","1105 Sul Avenida LO 27","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019050,"br_to","77019050","1103 Sul Alameda 28","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019032,"br_to","77019032","1103 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019034,"br_to","77019034","1103 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019036,"br_to","77019036","1103 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019038,"br_to","77019038","1103 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019040,"br_to","77019040","1103 Sul Alameda 26","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019042,"br_to","77019042","1103 Sul Alameda 35","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019096,"br_to","77019096","1105 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019070,"br_to","77019070","1103 Sul Alameda 20","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019100,"br_to","77019100","1105 Sul Alameda 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019112,"br_to","77019112","1105 Sul Alameda 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019052,"br_to","77019052","1103 Sul Alameda 29","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019054,"br_to","77019054","1103 Sul Alameda 31","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019056,"br_to","77019056","1103 Sul Alameda 24","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019058,"br_to","77019058","1103 Sul Alameda 27","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019060,"br_to","77019060","1103 Sul Alameda 25","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019062,"br_to","77019062","1103 Sul Alameda 23","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019064,"br_to","77019064","1103 Sul Alameda 30","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019065,"br_to","77019065","1103 Sul Alameda 32","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019046,"br_to","77019046","1103 Sul Alameda 36","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019044,"br_to","77019044","1103 Sul Alameda 33","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019110,"br_to","77019110","1105 Sul Alameda 34","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020082,"br_to","77020082","106 Sul Alameda 34","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020084,"br_to","77020084","106 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015444,"br_to","77015444","305 Sul Rua 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020163,"br_to","77020163","112 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020080,"br_to","77020080","106 Sul Alameda 33","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020078,"br_to","77020078","106 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020086,"br_to","77020086","106 Sul Alameda 20","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020088,"br_to","77020088","106 Sul Alameda 24","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020090,"br_to","77020090","106 Sul Alameda 28","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020092,"br_to","77020092","106 Sul Alameda 36","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019104,"br_to","77019104","1105 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019092,"br_to","77019092","1105 Sul Alameda 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019102,"br_to","77019102","1105 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019072,"br_to","77019072","1103 Sul Alameda 18","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019074,"br_to","77019074","1103 Sul Alameda 38","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019076,"br_to","77019076","1103 Sul Passagem Pedestre","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019078,"br_to","77019078","1103 Sul Avenida NS 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019080,"br_to","77019080","1103 Sul Avenida LO 25","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019086,"br_to","77019086","1105 Sul Avenida NS 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019068,"br_to","77019068","1103 Sul Alameda 19","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019090,"br_to","77019090","1105 Sul Alameda 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019094,"br_to","77019094","1105 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019098,"br_to","77019098","1105 Sul Alameda 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019400,"br_to","77019400","1201 Sul Avenida Joaquim Teotônio Segurado","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020072,"br_to","77020072","106 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021020,"br_to","77021020","AE 304 Sul Avenida NS 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019427,"br_to","77019427","1203 Sul Alameda 18","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019128,"br_to","77019128","1105 Sul Alameda 19","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019436,"br_to","77019436","1203 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019132,"br_to","77019132","1105 Sul Alameda 22","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019134,"br_to","77019134","1105 Sul Alameda 21","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019136,"br_to","77019136","1105 Sul Alameda 24","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019140,"br_to","77019140","1105 Sul Alameda 17","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019142,"br_to","77019142","1105 Sul Alameda 23","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019144,"br_to","77019144","1105 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019146,"br_to","77019146","1105 Sul Alameda 18","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019126,"br_to","77019126","1105 Sul Alameda 30","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019127,"br_to","77019127","1105 Sul Alameda 28","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019124,"br_to","77019124","1105 Sul Alameda 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020604,"br_to","77020604","210 Sul Avenida NS 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020606,"br_to","77020606","212 Sul Avenida LO 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020608,"br_to","77020608","212 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020610,"br_to","77020610","212 Sul Rodovia TO 134","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020612,"br_to","77020612","212 Sul Avenida NS 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020614,"br_to","77020614","212 Sul Rua SR 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020616,"br_to","77020616","212 Sul Rua SR 11","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020126,"br_to","77020126","110 Sul Avenida NS 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020620,"br_to","77020620","212 Sul Rua SR 15","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020598,"br_to","77020598","210 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021022,"br_to","77021022","AE 304 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019150,"br_to","77019150","1105 Sul Alameda 14","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019431,"br_to","77019431","1203 Sul Alameda 26","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77021024,"br_to","77021024","AE 304 Sul Avenida NS 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019420,"br_to","77019420","1203 Sul Avenida NS 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019421,"br_to","77019421","1203 Sul Avenida LO 27","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019422,"br_to","77019422","1203 Sul Avenida LO 29","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019423,"br_to","77019423","1203 Sul Avenida NS 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019424,"br_to","77019424","1203 Sul Alameda 19","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019156,"br_to","77019156","1105 Sul Avenida NS 5 B","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019426,"br_to","77019426","1203 Sul Alameda 20","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019154,"br_to","77019154","1105 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019428,"br_to","77019428","1203 Sul Alameda 16","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019158,"br_to","77019158","1105 Sul Avenida LO 25","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019430,"br_to","77019430","1203 Sul Alameda 24","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019108,"br_to","77019108","1105 Sul Alameda 11","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019432,"br_to","77019432","1203 Sul Alameda 21","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019433,"br_to","77019433","1203 Sul Alameda 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019434,"br_to","77019434","1203 Sul Alameda 27","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77020130,"br_to","77020130","110 Sul Avenida NS 10","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019425,"br_to","77019425","1203 Sul Alameda 13","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019130,"br_to","77019130","1105 Sul Alameda 26","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019114,"br_to","77019114","1105 Sul Alameda 35","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019116,"br_to","77019116","1105 Sul Alameda 40","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019118,"br_to","77019118","1105 Sul Alameda 56","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019120,"br_to","77019120","1105 Sul Alameda 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019122,"br_to","77019122","1105 Sul Alameda 32","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77019429,"br_to","77019429","1203 Sul Alameda 2","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015204,"br_to","77015204","201 Sul Avenida LO 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015302,"br_to","77015302","207 Sul Alameda 6","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015260,"br_to","77015260","205 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015306,"br_to","77015306","207 Sul Avenida NS 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015308,"br_to","77015308","207 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015310,"br_to","77015310","207 Sul Avenida NS 7","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015312,"br_to","77015312","207 Sul Alameda 3","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015314,"br_to","77015314","207 Sul Alameda 4","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015316,"br_to","77015316","207 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015318,"br_to","77015318","207 Sul Alameda 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015466,"br_to","77015466","307 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015438,"br_to","77015438","305 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015222,"br_to","77015222","203 Sul Alameda 9","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015296,"br_to","77015296","207 Sul Alameda 12","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015205,"br_to","77015205","201 Sul Avenida NS A","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015206,"br_to","77015206","201 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015210,"br_to","77015210","203 Sul Alameda 8","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015212,"br_to","77015212","203 Sul Avenida LO 5","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015214,"br_to","77015214","203 Sul Rua NS 1 A","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
cep_77015216,"br_to","77015216","203 Sul Avenida NS 1","Quadra","Plano Diretor Sul","l10n_br_data_base.city_443"
