"id","name","meaning","start_pos","end_pos","assumed_comma","type","default_value","cnab_line_id/id","notes","sending_dynamic_content","content_source_field","return_dynamic_content","content_dest_field","cnab_group_id/id"
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_4_7","CÓDIGO DO LOTE","LOTE DE IDENTIFICAÇÃO DE PAGAMENTOS","4","7","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 3","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_8_8","TIPO DE REGISTRO","REGISTRO HEADER DE LOTE","8","8","0","num","1","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_9_9","TIPO DE OPERAÇÃO","TIPO DA OPERAÇÃO","9","9","0","alpha","C","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_10_11","TIPO DE PAGAMENTO","TIPO DE PAGTO","10","11","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 4","payment_type_code","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_12_13","FORMA DE PAGAMENTO","FORMA DE PAGAMENTO","12","13","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 5","payment_way_code","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_14_16","LAYOUT DO LOTE","N DA VERSÃO DO LAYOUT DO LOTE","14","16","0","num","030","l10n_br_cnab_structure.cnab_bb_240_boleto_header","030","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_17_17","BRANCOS","COMPLEMENTO DE REGISTRO","17","17","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_18_18","EMPRESA - INSCRIÇÃO","TIPO INSCRIÇÃO EMPRESA DEBITADA","18","18","0","num","2","l10n_br_cnab_structure.cnab_bb_240_boleto_header","1= CPF 2 = CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_19_32","INSCRIÇÃO NÚMERO","CNPJ EMPRESA OU CPF DEBITADO","19","32","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 1","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_33_52","BRANCOS","COMPLEMENTO DE REGISTRO","33","52","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_53_57","AGÊNCIA","NÚMERO AGÊNCIA DEBITADA","53","57","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 1","","company_partner_bank_id.bra_number","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_58_58","BRANCOS","COMPLEMENTO DE REGISTRO","58","58","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_59_70","CONTA","NÚMERO DE C/C DEBITADA","59","70","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 1","","company_partner_bank_id.acc_number","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_71_71","BRANCOS","COMPLEMENTO DE REGISTRO","71","71","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_72_72","DAC","DAC DA AGÊNCIA/CONTA DEBITADA","72","72","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 1","","company_partner_bank_id.acc_number_dig","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_73_102","NOME DA EMPRESA","NOME DA EMPRESA DEBITADA","73","102","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_103_132","FINALIDADE DO LOTE","FINALIDADE DOS PAGTOS DO LOTE","103","132","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 6","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_133_142","HISTÓRICO DE C/C","COMPLEMENTO HISTÓRICO C/C DEBITADA","133","142","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","NOTA 7","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_143_172","ENDEREÇO DA EMPRESA","NOME DA RUA, AV, PÇA, ETC...","143","172","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.street_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_173_177","NÚMERO","NÚMERO DO LOCAL","173","177","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.street_number","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_178_192","COMPLEMENTO","CASA, APTO, SALA, ETC...","178","192","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.street2","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_193_212","CIDADE","NOME DA CIDADE","193","212","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.city_id.name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_213_220","CEP","CEP","213","220","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.zip","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_221_222","ESTADO","SIGLA DO ESTADO","221","222","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","company_id.state_id.code","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_223_230","BRANCOS","COMPLEMENTO DE REGISTRO","223","230","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_header_231_240","OCORRÊNCIAS","CÓDIGO OCORRÊNCIAS P/RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_header","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","num","001","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 3","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_8_8","TIPO DE REGISTRO","REGISTRO DETALHE DE LOTE","8","8","0","num","3","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_9_13","NÚMERO DO REGISTRO","N SEQUENCIAL REGISTRO NO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 9","seq_record_detail","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_14_14","SEGMENTO","CÓDIGO SEGMENTO REG. DETALHE","14","14","0","alpha","J","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","segment_code","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_15_17","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","17","0","num","000","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 10","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_18_20","BANCO FAVORECIDO","CÓD. DE BARRAS – CÓDIGO BANCO FAVORECIDO","18","20","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (1-3)","content[0:3]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_21_21","MOEDA","CÓD. DE BARRAS – CÓDIGO DA MOEDA","21","21","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (4)","content[3:4]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_22_22","DV","CÓD. DE BARRAS – DÍGITO VERIF. DO CÓD. BARRAS","22","22","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (5)","content[4:5]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_23_26","VENCIMENTO","CÓD. DE BARRAS – FATOR DE VENCIMENTO","23","26","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (6-9)","content[5:9]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_27_36","VALOR","CÓD. DE BARRAS – VALOR","27","36","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (10-20)","content[9:20]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_37_61","CAMPO LIVRE","CÓD. DE BARRAS - 'CAMPO LIVRE'","37","61","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 18 (21)","content[19:45]","barcode","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_62_91","NOME DO FAVORECIDO","NOME DO FAVORECIDO","62","91","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","partner_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_92_99","DATA VENCTO","DATA DO VENCIMENTO (NOMINAL)","92","99","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","DDMMAAAA","time.strftime(""%d%m%Y"")","ml_maturity_date","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_100_114","VALOR DO TÍTULO","VALOR DO TÍTULO (NOMINAL)","100","114","2","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","9(13)V9(02)","","amount_currency","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_115_129","DESCONTOS","VALOR DO DESCONTO + ABATIMENTO","115","129","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","9(13)V9(02)","","discount_value","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_130_144","ACRÉSCIMOS","VALOR DA MORA + MULTA","130","144","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","9(13)V9(02)","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_145_152","DATA PAGAMENTO","DATA DO PAGAMENTO","145","152","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","DDMMAAAA","time.strftime(""%d%m%Y"")","date","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_153_167","VALOR PAGAMENTO","VALOR DO PAGAMENTO","153","167","2","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","9(13)V9(02)","","amount_currency","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_168_182","ZEROS","COMPLEMENTO DE REGISTRO","168","182","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_183_202","SEU NÚMERO","Nº DOCTO ATRIBUÍDO PELA EMPRESA","183","202","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_203_215","BRANCOS","COMPLEMENTO DE REGISTRO","203","215","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_216_230","NOSSO NÚMERO","NÚMERO ATRIBUÍDO PELO BANCO","216","230","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 12","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j_231_240","OCORRÊNCIAS","CÓDIGO DE OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j","NOTA 8","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","num","001","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","001","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","NOTA 3","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_8_8","TIPO DE REGISTRO","REGISTRO DETALHE DE LOTE","8","8","0","num","3","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","3","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_9_13","NÚMERO DO REGISTRO","N SEQUENCIAL REGISTRO NO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","NOTA 9","seq_record_detail","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_14_14","SEGMENTO","CÓDIGO SEGMENTO REG. DETALHE","14","14","0","alpha","J","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","J","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_15_17","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","17","0","num","000","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","NOTA 10","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_18_19","CÓDIGO DO REGISTRO","IDENTIFICAÇÃO DO REGISTRO OPCIONAL","18","19","0","num","52","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","52","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_20_20","TIPO INSCRIÇÃO SACADO","TIPO DE INSCRIÇÃO DO SACADO","20","20","0","num","2","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","1 = CPF 2 = CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_21_35","NÚMERO INSCRIÇÃO SACADO","NÚMERO DE INSCRIÇÃO DO SACADO","21","35","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_36_75","NOME SACADO","NOME DO SACADO","36","75","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_76_76","TIPO DE INSCRIÇÃO CEDENTE","TIPO DE INSCRIÇÃO DO CEDENTE","76","76","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","1 = CPF 2 = CNPJ","2 if content else 1","partner_id.is_company","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_77_91","NÚMERO INSCRIÇÃO CEDENTE","NÚMERO DE INSCRIÇÃO DO CEDENTE","77","91","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","partner_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_92_131","NOME CEDENTE","NOME DO CEDENTE","92","131","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","partner_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_132_132","TIPO INSCRIÇÃO SACADOR","TIPO DE INSCRIÇÃO DO SACADOR AVALISTA","132","132","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","1 = CPF 2 = CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_133_147","NÚMERO INSCRIÇÃO SACADOR","NÚMERO DE INSCRIÇÃO DO SACADOR AVALISTA","133","147","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_148_187","NOME SACADOR","NOME DO SACADOR AVALISTA","148","187","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52_188_240","BRANCOS","COMPLEMENTO DE REGISTRO","188","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","num","001","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","001","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","NOTA 3","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_8_8","TIPO DE REGISTRO","REGISTRO DETALHE DE LOTE","8","8","0","num","3","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","3","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_9_13","NÚMERO DO REGISTRO","N SEQUENCIAL REGISTRO NO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","NOTA 9","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_14_14","SEGMENTO","CÓDIGO SEGMENTO REG. DETALHE","14","14","0","alpha","J","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","J","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_15_17","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","17","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","NOTA 10","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_18_19","CÓDIGO DO REGISTRO","IDENTIFICAÇÃO DO REGISTRO OPCIONAL","18","19","0","num","52","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","52","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_20_20","TIPO INSCRIÇÃO SACADO","TIPO DE INSCRIÇÃO DO SACADO","20","20","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","1 = CPF 2 = CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_21_35","NÚMERO INSCRIÇÃO SACADO","NÚMERO DE INSCRIÇÃO DO SACADO","21","35","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_36_75","NOME SACADO","NOME DO SACADO","36","75","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_76_76","TIPO DE INSCRIÇÃO CEDENTE","TIPO DE INSCRIÇÃO DO CEDENTE","76","76","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","1 = CPF 2 = CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_77_91","NÚMERO INSCRIÇÃO CEDENTE","NÚMERO DE INSCRIÇÃO DO CEDENTE","77","91","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_92_131","NOME CEDENTE","NOME DO CEDENTE","92","131","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","","","partner_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_132_208","CHAVE DE PAGAMENTO","URL / CHAVE PIX","132","208","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","NOTA 41","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix_209_240","TXID","CÓDIGO DE IDENTIFICAÇÃO DO QR-CODE","209","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_segmento_j52pix","NOTA 38","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_1_3","CÓDIGO DO BANCO","CÓDIGO BANCO NA COMPENSAÇÃO","1","3","0","num","001","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_4_7","CÓDIGO DO LOTE","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","NOTA 3","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_8_8","TIPO DE REGISTRO","REGISTRO TRAILER DE LOTE","8","8","0","num","5","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_9_17","BRANCOS","COMPLEMENTO DE REGISTRO","9","17","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_18_23","TOTAL QTDE REGISTROS","QTDE REGISTROS DO LOTE","18","23","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","NOTA 17","qty_records","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_24_41","TOTAL VALOR PRINCIPAL","SOMA VALOR PRINCIPAL DOS PGTOS DO LOTE","24","41","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","NOTA 17","sum(  int(line.sorted_values().get(""153_167_valor_pagamento"",0)) for line in filter(    lambda l: l.sorted_values().get(""15_17_tipo_de_movimento"", "") in (""000"",""001"",""002"",""003"") and l.sorted_values().get(""18_19_codigo_do_registro"", False) != 52, batch_detail_lines  ))","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_42_59","ZEROS","COMPLEMENTO DE REGISTRO","42","59","0","num","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","NOTA 17","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_60_230","BRANCOS","COMPLEMENTO DE REGISTRO","60","230","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_bb_240_boleto_trailer_231_240","OCORRÊNCIAS","CÓDIGOS OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_bb_240_boleto_trailer","NOTA 8","","","","",""
